family,arm,repetition,prompt_variant,confidence_level,confidence_threshold,pricing_guidance_variant,mode,run_id,model,artifact,artifact_sha256,raw_action_correct,raw_event_id_correct,raw_source_type_correct,raw_event_type_correct,raw_phase_correct,raw_affected_buses_correct,raw_affected_chargers_correct,raw_effective_timestep_correct,raw_expected_end_timestep_correct,raw_uncertainty_correct,raw_uncertainty_details_correct,raw_material_correct,raw_updates_correct,raw_uncertainty_confidence_level_correct,raw_uncertainty_provisional_correct,raw_uncertainty_conflicting_evidence_correct,raw_uncertainty_estimates_correct,raw_uncertainty_recommended_action_correct,effective_action_correct,effective_event_id_correct,effective_source_type_correct,effective_event_type_correct,effective_phase_correct,effective_affected_buses_correct,effective_affected_chargers_correct,effective_effective_timestep_correct,effective_expected_end_timestep_correct,effective_uncertainty_correct,effective_uncertainty_details_correct,effective_material_correct,effective_updates_correct,effective_uncertainty_confidence_level_correct,effective_uncertainty_provisional_correct,effective_uncertainty_conflicting_evidence_correct,effective_uncertainty_estimates_correct,effective_uncertainty_recommended_action_correct,raw_optimize_rate,raw_false_optimization_rate,raw_missed_optimization_rate,effective_optimize_rate,effective_false_optimization_rate,effective_missed_optimization_rate,llm_request_attempts,llm_successful_requests,llm_failed_attempts,llm_input_tokens,llm_cached_input_tokens,llm_cache_write_tokens,llm_uncached_input_tokens,llm_output_tokens,llm_reasoning_tokens,llm_total_tokens,llm_latency_seconds,llm_approximate_cost_usd,solver_names,solver_fallback_used,operationally_feasible,mode_aligned_economic_score,chosen_buy_arithmetic_mean,chosen_sell_arithmetic_mean,buy_arithmetic_mean_gap,sell_arithmetic_mean_gap,buy_centered_temporal_mae,sell_centered_temporal_mae,status,timesteps_completed,optimizer_calls,maximum_pricing_reruns,maximum_optimizer_attempts_per_trigger,agent_role_provenance,accepted_optimizer_calls,evaluator_accepted_optimizer_calls,forced_optimizer_selections,retained_better_candidate_selections,optimize_decisions,realized_pto_cost,realized_aggregator_revenue,baseline_aggregator_revenue_reference,baseline_revenue_retention_fraction,baseline_revenue_retention_floor,baseline_revenue_retention_shortfall,baseline_revenue_retention_compliant,revenue_neutrality_active,revenue_neutrality_floor,revenue_neutrality_shortfall,revenue_neutrality_compliant,realized_grid_net_cost,realized_buy_kwh,realized_sell_kwh,curtailed_energy_kwh,event_model_mismatch_timesteps,delay_parameter_absolute_error_minutes,return_delay_parameter_absolute_error_minutes,charger_power_absolute_error_kw,charger_availability_mismatch_count,minimum_observed_soc_fraction,terminal_minimum_soc_fraction,maximum_reserve_shortfall_kwh,reserve_violation_timesteps,run_wall_seconds,run_process_cpu_seconds,run_average_cpu_cores,run_average_cpu_percent_total_capacity,run_logical_cpu_count,run_rss_start_mb,run_rss_end_mb,run_peak_rss_mb,run_peak_rss_delta_mb,run_memory_sampler_available,local_measurement_scope,provider_compute_scope
trigger,threshold_high,1,baseline,high,0.9,base,selfish,trigger__threshold_high__selfish__r001,gpt-5.6-luna,results\revision\sensitivity_v2\trigger\threshold_high\trigger__threshold_high__selfish__r001_trigger_agent_summary.json,c96fcecee462257d1dcfac8875ae3bbd7deddb5fd788f820da19ec95e81f25ea,0.9270833333333334,1.0,0.9270833333333334,0.84375,0.9270833333333334,0.9895833333333334,1.0,0.6666666666666666,0.9791666666666666,0.75,0.0,0.90625,0.6666666666666666,0.9166666666666666,0.84375,0.19791666666666666,0.625,0.875,0.8645833333333334,1.0,0.9270833333333334,0.84375,0.9270833333333334,0.9895833333333334,1.0,0.6666666666666666,0.9791666666666666,0.75,0.0,0.90625,0.6666666666666666,0.9166666666666666,0.84375,0.19791666666666666,0.625,0.875,0.4270833333333333,0.0,0.07291666666666667,0.3645833333333333,0.0,0.13541666666666666,96,96,0,655439,551870,103281,288,49423,9643,704862,475.540962,0.09622285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigger,threshold_high,2,baseline,high,0.9,base,selfish,trigger__threshold_high__selfish__r002,gpt-5.6-luna,results\revision\sensitivity_v2\trigger\threshold_high\trigger__threshold_high__selfish__r002_trigger_agent_summary.json,13cdd6aadc5953097c95c6ed37cec6f8ad0eaa73ece640c9a15abc7fb96c8019,0.9479166666666666,0.9895833333333334,0.8958333333333334,0.8645833333333334,0.9270833333333334,0.9791666666666666,0.9791666666666666,0.59375,0.9895833333333334,0.7604166666666666,0.0,0.9270833333333334,0.6354166666666666,0.9270833333333334,0.8333333333333334,0.1875,0.625,0.9270833333333334,0.84375,0.9895833333333334,0.8958333333333334,0.8645833333333334,0.9270833333333334,0.9791666666666666,0.9791666666666666,0.59375,0.9895833333333334,0.7604166666666666,0.0,0.9270833333333334,0.6354166666666666,0.9270833333333334,0.8333333333333334,0.1875,0.625,0.9270833333333334,0.46875,0.010416666666666666,0.041666666666666664,0.3645833333333333,0.010416666666666666,0.14583333333333334,96,96,0,655375,502524,152563,288,49938,10235,705313,533.984218,0.10817443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigger,threshold_high,3,baseline,high,0.9,base,selfish,trigger__threshold_high__selfish__r003,gpt-5.6-luna,results\revision\sensitivity_v2\trigger\threshold_high\trigger__threshold_high__selfish__r003_trigger_agent_summary.json,1be3674b6ad5235036d54b1d9a7ed80091bbb84c7ee354cda58c1fa08dda7af7,0.9375,1.0,0.8958333333333334,0.7916666666666666,0.9270833333333334,0.9895833333333334,1.0,0.625,1.0,0.75,0.0,0.9166666666666666,0.65625,0.9375,0.84375,0.1875,0.65625,0.8958333333333334,0.8854166666666666,1.0,0.8958333333333334,0.7916666666666666,0.9270833333333334,0.9895833333333334,1.0,0.625,1.0,0.75,0.0,0.9166666666666666,0.65625,0.9375,0.84375,0.1875,0.65625,0.8958333333333334,0.4375,0.0,0.0625,0.3854166666666667,0.0,0.11458333333333333,96,96,0,655298,534512,120498,288,48884,9233,704182,476.311431,0.09953314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigger,threshold_high,4,baseline,high,0.9,base,selfish,trigger__threshold_high__selfish__r004,gpt-5.6-luna,results\revision\sensitivity_v2\trigger\threshold_high\trigger__threshold_high__selfish__r004_trigger_agent_summary.json,bd9c8d5377b82fcd33ae64e47fce1299e3dce213c4b8482e9c3457b91e3084b4,0.9479166666666666,0.9895833333333334,0.8958333333333334,0.78125,0.9583333333333334,0.9895833333333334,0.9895833333333334,0.6145833333333334,1.0,0.7395833333333334,0.0,0.9479166666666666,0.6458333333333334,0.90625,0.8333333333333334,0.15625,0.625,0.90625,0.875,0.9895833333333334,0.8958333333333334,0.78125,0.9583333333333334,0.9895833333333334,0.9895833333333334,0.6145833333333334,1.0,0.7395833333333334,0.0,0.9479166666666666,0.6458333333333334,0.90625,0.8333333333333334,0.15625,0.625,0.90625,0.46875,0.010416666666666666,0.041666666666666664,0.375,0.0,0.125,96,96,0,655022,549458,105276,288,48791,9503,703813,491.535398,0.09591496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigger,threshold_high,5,baseline,high,0.9,base,selfish,trigger__threshold_high__selfish__r005,gpt-5.6-luna,results\revision\sensitivity_v2\trigger\threshold_high\trigger__threshold_high__selfish__r005_trigger_agent_summary.json,6a25d2840a1e7cb95d399b73d26af652c69725391b9aa24342900522555f5b9e,0.9166666666666666,0.9791666666666666,0.9166666666666666,0.7708333333333334,0.8958333333333334,0.9583333333333334,0.9791666666666666,0.625,0.9895833333333334,0.71875,0.0,0.9270833333333334,0.59375,0.9270833333333334,0.8125,0.1875,0.5729166666666666,0.84375,0.84375,0.9791666666666666,0.9166666666666666,0.7708333333333334,0.8958333333333334,0.9583333333333334,0.9791666666666666,0.625,0.9895833333333334,0.71875,0.0,0.9270833333333334,0.59375,0.9270833333333334,0.8125,0.1875,0.5729166666666666,0.84375,0.4166666666666667,0.0,0.08333333333333333,0.34375,0.0,0.15625,96,96,0,655372,550681,104403,288,49103,9800,704475,594.002562,0.09609557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pricing,guidance_narrow,1,baseline,base,0.7,narrow,selfish,pricing__guidance_narrow__selfish__r001,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_narrow\pricing__guidance_narrow__selfish__r001.xlsx,5c6d3a8aff3d50ab109c5822e84a98dd5f600b88d8863969a0afb3fad1fbddab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15617,3861,11750,6,1485,306,17102,14.838721,0.00479792,"[""gurobi""]",False,True,29.8093814399845,1.1354248366013069,0.6599999999999999,-0.00915024509803919,-0.002352970588235359,0.00901191849288724,0.0022145328719723615,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,139.8983145816359,29.8093814399845,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.143834,9.734375,0.403183,2.519892,16.0,131.73,229.035,330.426,198.695,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,2,baseline,base,0.7,narrow,selfish,pricing__guidance_narrow__selfish__r002,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_narrow\pricing__guidance_narrow__selfish__r002.xlsx,c21f927eb885461e146ed965bb9159ba1cb5af95ab4979f868be5d284eb9ce68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15617,15611,0,6,1457,280,17074,14.209596,0.00206182,"[""gurobi""]",False,True,29.45042623734105,1.1354248366013069,0.6635294117647058,-0.00915024509803919,0.001176441176470533,0.00901191849288724,0.0024913494809688454,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,139.5393593789925,29.45042623734105,,,,,,False,,,,110.0889331416515,1800.0,295.1237999999977,4.876200000002257,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,23.609865,9.625,0.407669,2.547929,16.0,131.297,224.348,330.789,199.492,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,3,baseline,base,0.7,narrow,selfish,pricing__guidance_narrow__selfish__r003,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_narrow\pricing__guidance_narrow__selfish__r003.xlsx,74ca6a23a00c06cba71af6c253b9bed1a36da3b941d9fd2e7518b92004978e25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15617,11421,4190,6,1504,237,17121,14.864859,0.00308192,"[""gurobi""]",False,True,29.8093814399845,1.127091503267974,0.6599999999999999,-0.017483578431372493,-0.002352970588235359,0.020123029603998352,0.0022145328719723615,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,139.8983145816359,29.8093814399845,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.311581,9.75,0.401043,2.506521,16.0,131.641,225.531,330.965,199.324,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,4,baseline,base,0.7,narrow,selfish,pricing__guidance_narrow__selfish__r004,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_narrow\pricing__guidance_narrow__selfish__r004.xlsx,156811ce4dae893b99dc545ffca3519343c14b48c4bc528d8c9872a6f957dd52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15617,15611,0,6,1494,241,17111,14.805767,0.00210622,"[""gurobi""]",False,True,29.8093814399845,1.1348366013071893,0.6599999999999999,-0.009738480392156744,-0.002352970588235359,0.009288735101883775,0.0022145328719723615,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,139.8983145816359,29.8093814399845,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.52001,10.28125,0.4193,2.620627,16.0,131.711,225.938,331.215,199.504,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,5,baseline,base,0.7,narrow,selfish,pricing__guidance_narrow__selfish__r005,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_narrow\pricing__guidance_narrow__selfish__r005.xlsx,b426cd6d8ec2af2176dec62a7f5b5115f31bf1d847f45c45105cd60649631021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15617,11421,4190,6,1552,334,17169,16.387438,0.00313952,"[""gurobi""]",False,True,29.80938143998448,1.1291503267973855,0.6611764705882353,-0.015424754901960715,-0.0011765000000000245,0.017262591311034095,1.3061447348531255e-17,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,139.898314581636,29.80938143998448,,,,,,False,,,,110.0889331416515,1800.0,295.1237999999977,4.876200000002257,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,25.848931,9.78125,0.378401,2.365004,16.0,131.84,227.23,331.836,199.996,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,1,baseline,base,0.7,base,selfish,pricing__guidance_base__selfish__r001,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_base\pricing__guidance_base__selfish__r001.xlsx,ac101edf74ebf10faa894b6e894dec1361a4bb4fa7fc54bdab1aa8cefa397fd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15551,7722,7823,6,1418,231,16969,14.148119,0.00381299,"[""gurobi""]",False,True,28.7325158320542,1.1412418300653595,0.6623529411764706,-0.0033333333333334103,0.0,0.004444444444444473,0.0,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,138.8214489737056,28.7325158320542,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,23.552967,9.8125,0.416614,2.603839,16.0,131.473,225.961,327.953,196.48,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,2,baseline,base,0.7,base,selfish,pricing__guidance_base__selfish__r002,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_base\pricing__guidance_base__selfish__r002.xlsx,6690fe340c71fceec66979037d62a44f092c6c9f9b851e81be7eba399bc38354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15551,15545,0,6,1503,221,17054,14.853699,0.0021157,"[""gurobi""]",False,True,28.7325158320542,1.1412418300653595,0.6623529411764706,-0.0033333333333334103,0.0,0.004444444444444473,0.0,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,138.8214489737056,28.7325158320542,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.293931,9.828125,0.404551,2.528441,16.0,131.289,225.348,332.195,200.906,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,3,baseline,base,0.7,base,selfish,pricing__guidance_base__selfish__r003,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_base\pricing__guidance_base__selfish__r003.xlsx,f0d9821cead328df90dbdc8e0f4f2db71b2a9d1a5c0f2f861d73d1be9acad8ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15551,11397,4148,6,1459,230,17010,13.576236,0.00301694,"[""gurobi""]",False,True,28.7325158320542,1.144575163398693,0.6623529411764706,0.0,0.0,0.0,0.0,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,138.8214489737056,28.7325158320542,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,23.049336,9.859375,0.427751,2.673443,16.0,131.367,226.676,332.723,201.355,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,4,baseline,base,0.7,base,selfish,pricing__guidance_base__selfish__r004,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_base\pricing__guidance_base__selfish__r004.xlsx,fa12a722670dedb3a6276069f011a0b851011fd4431079a998798847392530d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15551,15545,0,6,1323,232,16874,13.147466,0.0018997,"[""gurobi""]",False,True,28.7325158320542,1.144575163398693,0.6623529411764706,0.0,0.0,0.0,0.0,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,138.8214489737056,28.7325158320542,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,22.696671,9.875,0.435086,2.719286,16.0,131.699,222.922,331.711,200.012,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,5,baseline,base,0.7,base,selfish,pricing__guidance_base__selfish__r005,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_base\pricing__guidance_base__selfish__r005.xlsx,eaefec7356346e887e409fe69970dd2ceda7378425246ec68f7e0dc4403a1dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15551,11397,4148,6,1571,407,17122,15.73632,0.00315134,"[""gurobi""]",False,True,28.7325158320542,1.1362418300653596,0.6623529411764706,-0.008333333333333415,0.0,0.011111111111111144,0.0,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,138.8214489737056,28.7325158320542,,,,,,False,,,,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,25.374015,9.890625,0.389793,2.436209,16.0,132.023,227.055,332.434,200.41,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_wide,1,baseline,base,0.7,wide,selfish,pricing__guidance_wide__selfish__r001,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_wide\pricing__guidance_wide__selfish__r001.xlsx,bb135651bbb09f3623b7b6a6cf319023c0a61bf56a34378843846675ecb38caf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15610,7722,7882,6,1497,262,17107,15.00278,0.00392254,"[""gurobi""]",False,True,27.6556502241239,1.1474509803921569,0.6635294117647059,0.002875735294117665,0.001176499999999969,0.001107266435986173,5.551115123125785e-17,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,137.7445833657754,27.6556502241239,,,,,,False,,,,110.0889331416515,1800.0,295.1237999999977,4.876200000002257,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.666076,10.25,0.41555,2.597191,16.0,131.531,224.273,332.0,200.469,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_wide,2,baseline,base,0.7,wide,selfish,pricing__guidance_wide__selfish__r002,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_wide\pricing__guidance_wide__selfish__r002.xlsx,027a8e791b2e63794c8a613e497f61f1a9e33fc28f4eff0f9d76c77cac829ffa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15610,11415,4189,6,1478,244,17088,14.66127,0.00305035,"[""gurobi""]",False,True,27.6556502241239,1.142450980392157,0.6635294117647059,-0.0021242647058823394,0.001176499999999969,0.007773933102652699,5.551115123125785e-17,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,137.7445833657754,27.6556502241239,,,,,,False,,,,110.0889331416515,1800.0,295.1237999999977,4.876200000002257,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.322322,10.109375,0.415642,2.597762,16.0,131.621,228.57,332.965,201.344,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_wide,3,baseline,base,0.7,wide,selfish,pricing__guidance_wide__selfish__r003,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_wide\pricing__guidance_wide__selfish__r003.xlsx,5a0070e56cc99bf483ed3e98097b14932f7e322a0290282d1f5c804e856318d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15610,15604,0,6,1508,314,17118,15.180747,0.00212288,"[""gurobi""]",False,True,27.6556502241239,1.1474509803921569,0.6635294117647059,0.002875735294117665,0.001176499999999969,0.001107266435986173,5.551115123125785e-17,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,137.7445833657754,27.6556502241239,,,,,,False,,,,110.0889331416515,1800.0,295.1237999999977,4.876200000002257,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.72784,9.90625,0.400611,2.50382,16.0,131.297,226.094,305.129,173.832,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
